#{"t_start": 1657820044.003312, "env_id": "Ur5eReach-v0"}
r,l,t
-0.421433,2,67927.353852
-1.566862,3,67954.051642
-1.196709,3,67981.5391
-0.583136,2,68002.528518
-0.643881,2,68023.441613
-0.581825,2,68045.356308
-0.607502,2,68067.121858
-0.54729,2,68092.921972
-0.662763,1,68108.242532
-0.925776,3,68137.747982
-0.362127,2,68153.106598
-0.762473,2,68172.80294
-0.535726,2,68191.072261
-0.384518,2,68209.332224
-0.515528,2,68226.628528
-1.772148,4,68258.674676
-0.227692,2,68276.322119
-0.198366,2,68286.627196
-0.737898,2,68307.163318
-0.788732,2,68323.71273
-0.491401,2,68349.169283
-0.885727,2,68367.576116
-0.32884,2,68389.562134
-0.662667,2,68407.670554
-0.669989,2,68428.449773
-1.430422,3,68457.508199
-1.046534,2,68472.751511
-0.93913,2,68488.143091
-0.832372,2,68506.881896
-0.826206,2,68526.675539
-0.763676,1,68546.27214
-0.548029,3,68563.316839
-0.542423,3,68592.231531
-0.730707,2,68615.487244
-0.686282,2,68634.718512
-0.913595,2,68660.333205
-0.699521,2,68679.086664
-0.734641,2,68699.860804
-0.927997,1,68716.933187
-1.523031,3,68760.859504
-0.658591,2,68780.136194
-0.656261,2,68800.935825
-0.46503,2,68820.236588
-0.953295,4,68863.999863
-0.822908,3,68885.989403
-0.761808,1,68897.64734
-0.565551,2,68912.607702
-1.047388,3,68941.534521
-0.88925,2,68958.305191
-0.368629,2,68975.606442
-0.978215,2,68994.77578
-0.909475,2,69012.34673
-0.589629,2,69036.921567
-1.59041,4,69083.006716
-1.306963,2,69103.963661
-0.852023,3,69129.058424
-0.993892,2,69143.84592
-0.718389,2,69159.95416
-0.492686,2,69178.946526
-0.686982,2,69207.967448
-1.289272,3,69226.647724
-1.078759,2,69242.635607
-0.473112,2,69266.299945
-0.781517,2,69288.608138
-0.236651,2,69308.093
-0.530006,2,69328.191881
-0.485874,2,69344.418098
-0.672551,2,69363.270389
-0.966802,3,69393.69131
-0.785146,3,69415.226129
-1.032985,2,69434.884807
-0.628349,2,69452.4923
-0.674111,2,69474.590098
-0.781225,2,69494.570296
-0.340705,2,69511.293613
-0.944132,2,69531.820708
-0.637925,3,69560.510921
-0.609734,2,69578.423505
-0.815691,3,69598.566512
-1.114517,3,69626.680737
-0.984663,3,69652.3536
-1.139934,3,69686.830481
-0.866598,2,69702.327547
-0.54512,2,69719.536516
-0.984145,2,69736.059741
-0.901499,2,69755.225143
-1.140186,2,69779.934236
-0.836605,2,69796.004189
-0.73352,2,69816.841439
-0.879171,2,69844.476904
-0.746081,2,69861.263778
-0.580576,2,69876.315573
-0.43033,2,69896.011152
-0.437841,2,69911.873345
-0.523977,2,69930.744594
-0.784749,2,69954.467124
-0.583598,2,69979.501469
-0.644038,2,69997.094217
-0.397246,2,70013.440847
-0.666662,2,70035.066181
-1.08678,3,70064.504403
-0.629127,2,70098.753319
-0.754942,1,70111.763656
-0.613849,2,70129.10186
-0.606032,2,70149.025935
-1.04878,3,70177.158824
-1.132505,2,70197.714743
-0.906475,2,70216.604691
-0.843444,2,70240.706057
-0.453051,2,70262.14188
-0.580476,2,70281.125719
-0.886617,2,70312.222165
-0.553921,2,70328.760455
-0.576122,2,70351.657016
-0.351756,2,70371.587674
-0.292307,2,70392.887557
-1.180364,4,70426.273204
-0.169368,2,70443.447075
-0.693564,2,70465.921257
-0.45713,2,70484.47222
-0.142207,2,70501.238368
-0.799974,3,70528.922369
-0.820798,2,70552.388847
-0.913422,2,70571.993084
-1.035098,4,70611.102643
-0.948791,2,70634.396373
-0.948271,1,70645.124007
-0.068121,1,70662.925598
-0.205545,3,70691.86504
-0.777708,1,70703.515746
-0.756276,1,70710.355808
-0.679621,3,70730.427531
-1.28266,4,70762.306799
-0.823736,2,70783.442087
-0.548201,2,70808.71918
-0.435537,2,70835.047294
-0.648102,2,70856.87852
-0.735019,3,70879.814996
-0.875575,2,70897.293432
-0.335759,2,70917.383815
-0.644521,2,70932.123881
-0.302103,2,70949.127408
-0.887897,2,70968.410036
-0.969846,2,70984.173381
-0.496202,2,71000.103401
-0.635905,2,71016.35353
-0.921476,3,71046.02819
-0.631417,2,71064.577264
-0.930116,2,71086.980126
-0.758325,1,71099.080147
-0.261324,2,71111.650117
-0.198372,2,71129.407048
-0.716254,2,71146.533835
-0.631584,2,71174.001669
-0.386477,3,71203.84241
-0.480206,2,71228.290324
-0.952157,2,71249.128875
-0.395338,2,71265.240183
-0.506402,2,71279.582274
-0.456145,2,71296.385798
-0.75518,1,71308.000581
-0.600116,2,71322.710973
-1.001673,2,71347.25922
-0.739382,2,71371.847749
-0.612242,2,71389.163777
-1.810988,5,71431.993229
-0.726569,2,71450.504831
-0.676302,2,71481.110145
-1.068891,2,71506.571505
-0.66398,2,71524.185165
-0.920778,3,71549.104397
-0.557948,2,71571.84868
-1.069623,4,71610.797284
-1.028776,3,71633.112192
-0.420024,2,71651.059821
-0.583702,1,71661.672772
-1.697493,4,71704.443715
-0.345637,2,71726.096761
-0.961868,2,71747.200357
-1.039537,3,71772.545311
-0.29928,2,71792.798683
-0.407275,2,71815.683889
-0.798738,2,71838.585976
-0.759277,1,71852.101674
-2.389627,6,71892.733942
-0.892976,2,71923.438262
-1.047138,2,71948.735657
-0.76201,1,71960.594427
-0.386101,2,71971.528693
-0.413388,2,71988.7566
-0.500796,2,72004.467853
-0.286289,2,72021.185368
-0.563967,2,72044.169787
-1.004834,2,72064.980866
-0.783662,2,72090.383885
-0.641375,2,72109.053356
-0.833178,2,72126.887223
-1.133317,2,72149.034787
-0.8357,2,72164.910592
-0.580125,2,72182.7805
-1.321504,4,72220.221805
-0.683515,2,72245.127498
-0.537523,2,72265.115895
-0.4503,2,72281.965329
-1.433996,3,72307.024568
-0.839128,2,72324.835797
-0.766977,1,72334.321084
-0.811013,3,72372.376317
-0.547581,2,72392.142981
-0.307799,2,72408.13948
-0.583928,2,72424.7485
-1.251543,4,72469.671012
-1.270334,4,72501.334244
-0.696265,2,72516.913405
-0.5632,2,72533.374844
-0.611363,2,72553.46457
-0.566355,2,72574.351169
-0.648009,2,72593.559059
-0.594283,2,72616.248424
-0.212228,2,72636.140084
-0.754389,1,72647.243597
-0.755354,1,72653.648149
-0.932137,2,72668.393478
-0.67902,2,72686.370015
-0.845564,3,72714.05468
-1.694961,3,72742.197306
-0.712318,2,72766.491554
-1.094556,2,72782.652858
-0.493579,2,72800.776095
-0.398172,2,72818.0338
-0.759661,1,72829.32906
-0.962309,2,72842.630167
-0.407981,2,72869.140554
-0.374106,2,72891.042067
-1.026134,2,72911.550667
-0.211545,2,72931.835465
-0.712751,2,72954.054295
-0.82271,2,72976.873412
-0.666854,2,72998.160542
-0.517388,2,73021.946751
-0.762403,2,73042.107611
-1.339669,3,73067.864227
-0.825819,3,73093.998877
-0.807237,2,73115.086901
-1.119055,3,73143.200909
-1.173086,3,73182.203439
-0.472035,2,73205.531133
-0.561812,2,73226.255678
-0.599251,2,73248.072575
-0.757396,1,73258.953956
-0.931741,2,73278.149582
-1.027611,3,73316.863728
-0.496645,2,73334.286088
-0.509378,2,73357.554454
-0.282481,2,73373.859532
-0.967529,2,73396.495309
-0.387809,2,73422.892915
-1.023016,2,73448.474443
-0.762237,1,73459.690984
-0.945909,3,73479.408037
-0.352598,2,73496.281245
-0.752089,2,73525.966301
-0.792217,3,73562.660777
-0.49816,2,73581.829502
-0.874895,2,73598.661379
-0.398661,2,73610.652337
-1.148602,2,73638.24286
-0.086135,1,73650.564512
-0.219666,2,73672.837512
-0.513473,2,73692.946664
-0.780533,1,73704.482041
-0.077994,1,73729.823254
-0.880272,1,73741.034455
-0.556946,2,73753.295212
-0.708736,3,73790.478352
-0.870688,2,73808.253219
-0.552104,2,73832.204157
-0.704386,2,73849.890378
-0.461002,2,73871.172894
-0.809128,2,73888.637197
-1.044215,2,73909.135846
-0.639173,2,73930.202948
-0.638705,2,73953.080902
-0.386094,2,73969.377825
-0.587642,2,73992.300806
-0.290844,2,74008.723745
-0.577671,2,74025.991095
-0.506755,2,74051.300281
-0.835944,2,74077.544555
-0.348131,2,74094.150278
-0.788376,2,74110.286048
-0.196627,2,74126.778832
-0.641281,2,74150.283904
-0.485495,2,74167.860201
-0.411902,2,74185.338307
-0.562337,2,74202.066928
-0.736652,2,74218.504465
-0.43939,3,74248.038451
-0.799479,2,74267.366363
-0.728842,2,74283.133666
-0.683833,2,74301.824144
-0.588445,2,74321.549503
-0.62418,2,74346.956425
-0.891094,2,74361.477342
-0.07375,2,74380.124979
-0.840209,4,74414.479295
-0.521103,2,74435.730188
-0.711816,2,74462.073812
-0.705297,3,74492.3645
-0.580946,2,74512.607935
-0.722019,2,74539.721948
-0.457258,2,74562.279832
-0.393996,2,74580.661796
-0.974397,3,74615.987073
-0.232851,2,74636.887604
-0.663813,2,74663.681025
-0.344073,2,74682.859504
-0.336733,2,74700.630175
-1.085237,3,74722.550715
-1.189997,4,74761.402515
-0.86233,2,74778.755819
-0.555676,2,74799.163265
-0.671205,2,74815.260885
-1.09773,3,74837.314111
-0.648232,2,74857.456755
-0.754105,3,74880.924475
-0.458339,2,74904.889721
-0.794359,2,74934.842131
-0.503121,2,74950.735621
-0.521544,2,74967.819891
-1.372259,3,74993.977437
-0.422774,2,75010.953341
-0.783214,2,75031.959821
-0.743746,3,75059.18117
-0.75373,1,75070.377393
-0.699496,2,75082.48462
-0.593494,3,75113.985423
-0.568218,2,75133.915084
-0.444907,2,75149.727304
-0.518962,2,75165.734559
-0.277762,2,75182.208419
-0.522029,2,75205.111763
-0.868191,2,75227.159634
-0.428929,2,75254.19798
-0.828482,2,75276.592966
-0.437304,2,75294.183463
-0.338447,2,75316.515909
-0.468681,2,75335.336674
-0.474583,2,75361.545279
-0.615771,2,75383.83437
-0.727425,2,75398.824495
-0.461953,2,75417.48209
-0.346184,2,75436.741772
-0.436752,2,75453.271675
-0.717025,2,75475.601304
-0.47759,2,75500.745975
-0.728945,2,75519.197142
-0.309506,2,75540.251202
-0.9218,2,75563.866598
-0.464612,3,75588.892561
-1.081688,2,75603.786048
-0.476829,2,75620.845404
-1.151342,3,75645.445009
-0.214641,2,75662.078425
-1.199508,3,75686.25048
-0.653952,2,75702.460231
-1.058064,2,75721.998847
-0.504052,2,75748.028039
-0.664607,2,75769.242713
-1.000135,2,75794.656818
-0.276494,2,75811.940118
-1.089416,2,75833.064233
-0.916819,2,75852.372887
-1.03657,3,75890.294214
-0.724956,2,75919.127689
-2.028772,6,75974.855177
-0.752075,1,75987.526642
-0.185786,2,76000.901939
-0.405389,2,76025.966488
-0.697813,3,76057.9327
-0.722043,2,76078.080074
-0.426086,2,76101.171812
-0.166824,2,76122.114882
-0.715059,2,76142.254247
-0.757864,1,76159.893913
-0.757871,1,76166.631265
-0.881048,3,76203.112563
-0.604756,2,76229.875808
-0.614978,2,76250.718405
-0.573711,2,76271.250315
-0.671758,2,76294.476601
-0.27581,2,76316.286718
-0.925053,3,76344.052854
-0.847205,3,76366.410523
-1.036514,2,76388.05819
-0.693094,2,76415.733166
-0.572603,2,76435.114607
-1.436045,5,76487.526236
-0.75787,1,76500.548247
-0.587795,2,76512.782644
-0.73516,3,76538.59347
-0.371854,2,76556.483991
-0.466179,2,76572.035288
-0.493221,2,76589.18031
-0.753548,1,76602.244527
-0.747731,2,76613.100558
-0.393083,2,76640.591419
-0.605138,2,76660.594735
-0.697831,2,76678.88267
-0.536343,2,76697.689419
-0.733638,2,76714.641094
-0.716703,2,76736.120235
-0.36363,2,76753.127725
-0.418433,2,76775.633249
-0.584917,2,76800.964489
-0.098605,2,76819.415347
-1.505491,5,76868.402572
-1.007504,2,76883.930198
-0.442224,2,76908.127415
-0.381556,2,76934.414264
-0.28385,2,76950.972356
-0.402565,2,76968.29603
-0.436966,2,76987.550415
-0.579245,2,77008.631414
-0.327447,2,77029.758132
-0.84627,2,77053.665168
-0.703241,2,77080.857945
-0.416548,2,77100.994927
-0.65236,2,77117.973269
-0.681101,2,77141.985086
-0.725578,2,77164.530075
-0.755913,1,77176.073045
-0.576438,2,77194.078192
-0.756792,1,77207.422255
-0.620592,2,77221.01224
-0.695797,2,77237.942696
-0.191531,2,77253.378934
-0.108346,1,77268.430072
-0.333717,2,77287.877748
-0.756376,2,77306.466688
-0.354725,2,77324.717598
-0.380573,2,77345.944808
-0.730338,1,77361.354875
-0.578297,2,77372.031026
-0.754147,1,77384.238698
-0.777135,3,77404.147178
-0.861253,2,77423.766203
-0.983587,2,77446.355819
-0.820043,2,77468.538203
-0.704321,2,77484.381003
-0.677296,2,77504.073887
-0.500424,2,77520.329597
-1.08924,3,77553.005204
-0.987027,2,77578.024837
-0.921596,3,77605.716743
-0.425111,2,77626.832212
-0.573822,2,77645.003211
-0.692227,2,77671.030414
-0.713783,2,77696.359771
-0.729299,2,77724.835085
-0.926454,2,77746.597666
-0.393363,2,77770.329204
-0.763117,2,77786.424976
-0.208301,3,77812.981123
-0.740201,2,77837.388179
-0.560354,2,77862.475824
-0.732519,2,77879.7111
-0.840891,2,77900.654934
-0.572743,2,77918.736805
-0.753646,1,77930.64463
-0.678991,2,77943.005157
-0.559907,2,77961.938534
-0.212671,2,77984.59254
-0.476958,2,78008.427231
-0.569805,2,78024.479875
-0.765803,2,78048.476785
-0.459982,2,78067.284821
-1.03488,3,78094.141557
-0.925884,3,78124.874382
-0.251097,2,78142.076458
-0.473784,2,78159.279181
-0.840242,3,78195.769028
-0.208683,2,78212.310072
-0.735793,2,78228.906819
-0.993525,2,78242.560159
-0.579728,2,78268.603347
-0.700721,2,78289.426228
-0.310991,2,78307.124708
-0.618932,3,78330.44108
-0.564741,2,78350.737728
-0.715546,3,78383.718658
-0.74349,1,78394.709375
-0.482845,2,78406.210818
-0.633961,3,78433.30765
-0.748247,2,78454.321673
-0.587927,2,78474.746276
-0.278834,2,78500.698515
-0.586961,2,78525.690955
-0.576144,2,78544.706568
-0.786804,4,78580.435714
-0.743812,2,78605.845696
-0.664861,2,78625.771687
-0.395161,2,78641.957607
-0.548387,2,78656.828001
-1.87095,4,78690.062265
-0.758421,1,78702.621705
-0.311275,2,78714.876127
-0.233727,2,78733.999728
-0.519753,2,78761.202624
-0.265371,2,78779.599653
-0.355462,2,78801.150866
-0.687376,3,78827.983933
-0.762401,1,78839.205825
-0.695778,2,78852.261409
-0.637328,2,78869.716999
-0.823554,2,78888.428131
-0.673273,2,78903.891322
-0.423031,2,78920.217182
-0.708706,2,78937.364
-0.360118,2,78954.567862
-0.671195,2,78972.909013
-0.515983,2,78992.273327
-0.852577,2,79014.486644
-0.760142,1,79029.414275
-0.841431,2,79053.641113
-0.516978,2,79071.293888
-0.339648,2,79088.204147
-0.742188,2,79104.656146
-0.586,2,79128.829447
-0.682608,3,79149.363869
-1.156995,3,79174.889298
-0.572192,2,79195.829589
-0.190611,2,79212.597144
-0.349723,2,79229.592727
-0.494804,2,79245.910566
-0.542209,2,79272.254846
-0.583406,2,79293.765539
-0.422082,2,79312.770545
-0.713662,2,79333.62613
-0.857428,3,79361.247276
-0.519699,2,79380.179382
-0.582378,2,79400.437017
-0.439404,2,79419.944549
-0.719258,2,79441.045804
-0.359751,2,79460.714431
-0.491831,2,79479.363859
-0.561143,3,79503.527487
-0.25498,2,79523.559383
-0.497696,2,79538.564306
-0.341369,2,79552.676171
-0.348925,2,79568.000846
-0.756368,1,79577.962021
-0.691503,2,79591.412555
-0.295685,2,79613.86076
-0.215319,2,79632.194293
-0.30717,2,79652.30294
-0.740643,3,79681.501972
-0.614785,3,79711.125396
-0.601219,2,79729.174017
-0.294606,2,79745.483198
-1.254871,3,79768.319789
-0.326102,2,79791.248285
-0.766444,2,79813.573528
-0.848739,2,79832.274941
-0.371561,2,79850.105892
-0.169618,2,79866.543085
-0.852419,2,79886.833664
-0.965231,2,79914.436691
-0.837083,3,79949.951964
-0.669223,2,79974.08689
-0.51825,3,80011.808691
-0.632937,2,80028.253597
-0.530306,2,80046.429362
-0.575234,2,80066.597677
-0.70185,2,80085.250334
-0.713427,2,80106.456713
-0.503396,2,80131.705024
-0.775684,2,80151.995678
-0.948555,3,80182.567793
-0.678595,2,80202.98788
-0.369326,2,80221.12733
-0.612108,2,80240.719567
-0.976429,3,80269.610143
-0.70273,2,80286.537223
-0.647427,2,80306.698354
-0.562712,2,80326.447701
-1.055832,3,80351.372185
-0.973026,2,80373.238977
-0.808223,2,80399.29907
-0.7568,1,80414.044887
-0.721144,2,80427.72654
-0.753219,2,80446.675336
-0.441038,2,80465.689239
-0.463892,2,80489.140471
-0.756377,1,80503.195638
-0.422982,2,80515.824476
-0.261412,2,80532.976
-0.81533,2,80552.729673
-1.260632,4,80588.058146
-0.599808,2,80610.891996
-0.517568,2,80628.452296
-0.771474,2,80652.868604
-0.677496,2,80675.851265
-0.461931,2,80691.629737
-0.834911,2,80710.073475
-0.805852,2,80727.023406
-0.495019,2,80743.283741
-0.325088,2,80760.887859
-1.501722,3,80790.403552
-0.84149,2,80807.864409
-0.32,3,80833.767793
-0.797438,3,80865.995247
-0.526689,3,80896.42475
-0.666936,2,80915.529155
-0.106791,1,80929.81445
-0.416651,2,80947.252918
-0.487298,2,80970.359144
-0.644871,2,80998.127129
-0.619056,1,81009.700016
-0.383017,2,81037.976061
-0.573381,2,81056.221635
-0.72241,2,81077.261693
-0.876989,3,81111.188284
-0.53631,2,81132.740288
-0.754386,1,81147.801429
-0.242579,2,81159.414731
-0.809751,2,81174.417341
-0.57529,2,81193.491021
-0.674888,2,81211.714676
-0.757261,1,81222.803499
-0.97632,3,81244.102307
-0.445731,2,81262.872669
-0.272407,2,81277.499597
-0.553708,2,81295.185207
-0.968818,2,81312.734008
-0.534515,2,81330.058669
-0.757175,1,81341.588043
-0.806028,2,81353.693574
-0.201481,2,81374.754664
-0.471613,2,81396.430405
-0.507575,4,81439.726878
-0.757978,1,81454.079026
-0.583941,2,81465.224882
-0.705814,3,81493.116049
-0.695761,2,81515.506532
-0.615485,2,81533.115921
-0.356896,2,81558.011105
-0.746908,1,81570.872341
-1.044556,2,81589.801958
-0.488465,2,81620.243446
-0.824209,2,81643.789456
-1.26015,4,81679.012472
-0.766158,3,81704.274185
-0.447583,2,81717.023007
-0.6591,2,81739.679911
-0.243148,2,81756.660523
-0.478008,3,81779.021281
-0.385116,3,81804.96131
-0.547742,2,81825.121752
-0.22011,2,81842.799922
-0.611675,2,81857.930222
-0.651829,3,81885.070126
-0.889838,2,81904.099868
-0.155194,2,81920.120496
-0.462913,2,81935.706301
-0.624564,3,81962.682734
-0.703849,3,81998.503453
-0.538144,2,82029.92448
-0.374722,2,82054.441752
-0.487701,2,82079.180361
-0.323046,2,82100.733235
-0.743464,2,82117.978418
-0.352328,2,82134.029829
-0.42849,2,82151.03421
-0.813268,2,82175.083918
-0.325748,2,82191.080219
-0.435162,2,82210.602259
-0.513029,3,82237.135626
-0.497843,2,82256.734182
-0.592065,2,82274.275166
-0.759972,2,82291.400646
-0.322839,2,82310.268056
-0.623908,2,82342.266493
-0.555815,2,82362.383987
-0.777437,2,82380.085504
-0.542509,2,82400.196541
-0.541913,2,82419.282956
-0.495122,2,82443.755741
-0.487114,2,82461.204681
-0.673867,2,82478.64666
-0.771734,2,82499.256809
-1.115891,2,82527.899666
-0.26631,2,82544.417724
-0.29455,2,82565.568818
-1.534673,3,82596.961146
-0.757508,2,82620.882758
-0.643062,2,82638.038786
-0.483416,3,82665.780957
-0.288566,2,82683.729345
-0.998063,1,82697.531152
-0.718851,3,82728.993186
-1.24532,3,82757.297548
-0.555294,2,82775.792729
-0.563184,2,82793.405026
-0.710663,2,82809.421655
-0.807625,2,82828.682212
-0.706111,2,82847.777325
-1.050931,3,82873.948973
-0.290172,2,82890.087636
-0.547284,2,82914.654367
-0.682749,2,82934.669338
-0.5561,2,82957.644575
-0.762336,1,82970.498729
-0.721731,3,82989.23937
-0.536307,2,83005.094682
-1.006999,3,83028.955459
-0.66096,2,83047.339474
-0.75718,1,83060.264866
-0.401479,2,83071.843179
-0.578603,2,83090.897416
-0.789527,2,83107.310554
-0.332779,2,83123.581812
-0.292628,2,83141.595161
-0.227794,2,83159.191638
-0.283491,2,83175.791479
-0.492728,2,83197.817307
-0.435786,2,83220.249173
-0.410727,2,83251.794569
-0.409307,2,83267.987031
-0.625052,2,83285.006028
-0.491081,2,83304.933552
-0.31557,2,83323.388997
-0.803806,4,83364.249818
-0.538076,2,83385.930675
-0.913542,4,83417.449723
-0.903984,2,83440.63001
-0.585629,2,83455.53813
-0.467656,3,83478.883309
-0.44457,2,83495.555572
-0.205547,2,83512.768396
-0.25749,2,83529.19092
-0.315277,2,83543.865409
-0.687153,2,83562.617709
-0.546989,2,83582.884219
-0.386537,2,83600.253913
-0.318016,2,83616.326538
-0.421724,2,83632.001725
-1.484289,4,83663.852388
-0.359039,2,83686.034432
-0.246789,2,83704.767207
-0.364455,2,83723.407654
-0.497534,2,83751.408576
-0.649074,2,83769.133219
-1.309465,4,83808.821033
-0.354068,2,83839.904758
-0.609526,2,83857.227823
-1.065379,3,83887.195283
-0.776897,3,83911.798092
-0.429092,2,83927.73432
-0.386244,2,83947.805621
-0.262194,2,83966.870502
-0.654694,2,83984.339574
-0.72352,2,84003.770268
-0.565227,2,84024.446162
-0.713472,2,84044.979066
-0.59739,2,84064.315869
-0.917326,2,84084.43603
-0.323432,2,84101.971709
-0.514454,2,84119.801753
-0.640948,2,84145.899228
-0.446629,2,84171.873236
-0.503246,2,84190.37306
-0.380361,2,84210.270942
-0.445607,2,84233.881724
-0.758346,1,84244.786843
-0.332264,2,84256.896216
-0.602181,2,84273.439303
-1.176736,3,84300.406847
-0.348954,2,84316.322736
-0.357949,2,84335.786189
-0.850297,2,84362.631108
-0.727971,2,84379.861964
-0.683743,2,84408.44043
-0.662721,2,84428.991227
-0.584103,2,84451.498848
-0.502614,2,84468.818107
-0.530507,2,84485.696912
-0.83862,3,84512.015527
-0.634482,2,84532.773337
-0.275285,2,84550.002547
-0.823471,2,84571.464147
-0.212591,2,84595.606329
-0.526336,2,84617.7679
-0.204454,2,84636.234382
-0.969969,3,84667.15372
-0.503185,2,84692.980431
-0.88171,3,84717.322104
-0.858431,2,84740.56705
-0.679292,2,84765.210564
-0.516556,2,84791.389893
-0.219028,2,84807.407299
-0.737739,2,84826.142538
-0.75804,1,84838.412826
-0.524451,2,84852.415991
-0.814293,2,84876.514949
-0.297945,2,84894.155431
-0.495218,2,84916.053972
-0.603573,2,84938.46239
-0.598192,2,84958.601769
-0.277259,2,84976.913239
-0.410229,2,84994.000025
-1.001557,3,85023.971784
-0.380814,2,85044.872648
-0.56453,2,85073.501437
-0.61667,2,85095.611235
-0.502128,2,85115.158915
-0.605064,2,85141.130164
-0.757595,2,85159.82494
-0.225376,2,85175.593037
-1.080068,4,85200.844719
-0.75483,1,85211.934047
-0.467004,2,85223.797327
-0.617477,2,85243.565216
-0.601239,2,85264.368866
-0.819855,2,85283.020128
-0.76277,1,85294.704419
-0.245779,2,85309.535438
-0.447608,2,85332.61499
-0.412061,2,85350.678885
-0.546227,2,85369.508506
-0.489067,2,85392.219239
-0.367534,2,85411.917273
-0.756206,1,85421.94954
-0.854868,2,85441.147705
-0.82781,2,85457.236675
-0.698721,2,85478.539918
-0.521523,2,85495.591708
-0.799512,2,85512.421345
-0.642548,2,85533.685644
-0.720924,1,85545.803998
-0.948209,2,85566.158558
-0.40384,2,85584.235848
-0.282902,2,85606.258675
-0.696848,2,85629.251144
-0.302942,2,85645.871994
-1.2289,4,85684.045402
-0.613934,3,85710.765394
-0.553997,2,85732.084841
-0.702937,2,85749.271849
-0.407855,2,85767.005996
-0.617291,2,85782.801833
-0.483526,2,85802.355908
-0.8874,3,85829.529377
-0.438338,2,85851.033795
-0.622649,2,85873.357787
-0.278898,2,85895.09254
-0.430177,2,85911.349214
-0.56595,3,85941.418798
-0.924345,2,85962.31433
-0.113135,2,85985.117795
-0.699734,2,86015.350666
-0.33936,2,86033.028597
-0.828288,2,86055.162421
-0.697665,2,86071.851076
-0.432973,2,86091.153357
-0.361676,2,86109.57076
-0.157816,2,86125.676867
-0.619638,2,86146.80904
-0.689552,3,86169.014837
-0.503419,2,86186.10779
-0.464054,2,86203.16646
-0.518268,2,86225.285191
-0.757167,1,86237.235125
-0.668209,2,86248.353572
-0.474238,2,86265.474997
-0.796483,2,86288.499153
-0.762912,3,86309.92826
-0.375311,2,86327.571727
-0.229989,2,86348.042485
-0.976607,4,86385.17573
-0.894934,2,86406.595617
-1.031708,2,86423.551753
-0.721115,2,86443.535101
-0.210618,2,86460.457413
-0.745994,3,86488.429594
-0.491198,2,86509.440477
-0.480448,2,86529.436933
-0.39275,3,86553.804465
-0.726056,3,86593.311078
-0.476311,2,86612.642984
-0.478412,2,86629.05548
-0.516008,2,86645.142535
-0.415441,2,86666.221778
-0.699986,3,86694.556915
-0.510471,2,86714.723767
-0.626098,2,86730.685512
-1.249169,3,86772.861921
-0.649173,2,86791.189882
-0.756813,2,86810.313731
-0.758929,1,86823.764409
-0.461985,2,86836.114998
-0.540593,2,86855.47208
-0.617132,2,86877.54371
-0.681884,2,86894.525757
-0.607238,2,86921.912034
-0.299206,2,86941.838856
-0.509025,2,86960.913832
-0.426069,2,86983.801474
-0.757144,2,87002.187293
-0.558813,2,87025.134354
-0.389065,2,87041.677581
-0.41349,2,87059.083627
-0.3001,2,87076.017063
-0.476393,2,87092.921248
-0.717413,2,87109.287252
-0.101245,2,87126.774779
-0.893261,2,87158.477787
-0.320681,2,87174.959747
-0.299523,2,87191.841545
-0.420809,2,87208.899932
-0.310123,2,87230.914514
-0.540228,2,87247.841442
-0.602411,2,87264.901753
-0.232027,2,87282.294762
-0.905227,4,87327.636162
-0.53432,2,87351.527961
-0.884992,2,87372.140025
-0.340943,2,87393.627959
-0.704578,4,87442.182799
-0.462979,2,87461.06106
-0.259864,2,87479.609086
-0.819302,2,87500.140026
-0.708528,2,87514.850674
-0.424481,2,87534.113795
-0.147401,2,87548.483678
-0.344673,2,87566.308341
-1.035436,3,87590.619918
-0.110494,2,87609.681508
-0.950382,3,87643.616702
-0.472953,2,87661.62657
-0.657028,2,87681.125139
-0.286221,2,87698.422597
-0.216458,2,87713.717522
-0.428541,2,87730.682463
-0.521262,2,87753.48587
-0.164112,2,87772.257905
-0.616696,2,87797.372405
-0.243749,2,87815.332238
-0.503443,2,87835.74259
-0.922491,3,87862.292609
-0.276543,2,87880.979275
-0.872683,3,87911.451105
-0.970614,2,87942.911114
-0.431374,2,87965.808352
-0.240028,2,87983.1952
-0.339493,2,88000.355392
-0.432729,2,88021.993122
-0.438359,2,88045.209639
-0.332775,2,88066.665108
-0.443155,2,88083.685754
-0.800257,3,88104.882296
-0.549145,2,88121.256133
-0.745288,2,88138.071317
-0.512062,2,88158.964603
-0.54264,2,88179.839995
-0.319604,2,88197.439461
-0.355302,2,88214.601284
-0.552483,2,88232.128275
-0.533744,2,88254.740429
-0.541799,3,88291.774007
-0.292853,2,88314.343033
-0.36946,2,88330.824807
-0.084844,2,88347.266292
-0.519326,1,88358.628004
-0.355434,2,88379.80095
-0.61489,2,88395.706205
-0.415465,2,88410.4296
-0.582041,2,88425.943748
-1.170978,3,88448.656323
-0.904834,3,88468.927077
-0.66678,2,88485.674213
-0.559602,3,88509.789008
-0.645282,2,88531.170752
-0.434416,2,88548.783463
-0.978233,3,88572.928346
-0.238574,2,88588.596111
-1.024987,2,88611.465119
-0.54347,2,88630.691167
-0.469415,2,88646.66452
-0.638059,2,88663.749182
-0.586241,2,88680.728588
-0.266553,2,88697.880344
-0.76141,2,88714.599815
-1.065181,4,88739.493108
-0.929497,2,88769.699825
-0.367873,2,88789.331843
-0.774189,1,88804.367472
