#{"t_start": 1658166201.5768535, "env_id": "Pusher-v0"}
r,l,t
-0.01273,1,120450.585716
-0.015654,1,120459.564445
-0.013565,1,120467.911092
-0.037215,1,120480.503245
-0.088385,1,120487.307698
-0.041135,1,120497.631269
-0.019334,1,120505.72912
-0.023263,1,120517.336547
-0.034794,1,120528.597265
-0.017952,1,120538.958103
-0.003372,1,120543.910718
-0.047225,1,120549.486596
-0.018021,1,120559.881936
-0.038973,1,120573.310626
-0.02233,1,120583.609837
-0.022343,1,120592.632544
-0.03866,1,120603.539274
-0.001637,1,120618.261093
-0.039633,1,120629.03331
-0.010694,1,120637.507962
-0.01533,1,120648.601237
-0.02466,1,120656.618095
-0.005475,1,120665.490484
-0.003194,1,120673.406494
-0.027819,1,120682.918257
-0.024684,1,120691.554023
-0.012479,1,120700.026588
-0.025325,1,120709.200153
-0.036849,1,120718.000807
-0.028873,1,120727.810373
-0.117604,1,120738.608571
-0.00683,1,120747.35239
-0.032983,1,120759.066623
-0.010394,1,120771.439993
-0.044785,1,120787.292261
-0.01507,1,120800.148594
-0.017605,1,120810.81618
-0.031476,1,120826.231677
-0.020859,1,120838.941006
-0.018796,1,120848.174357
-0.037206,1,120853.262919
-0.01863,1,120862.361637
-0.002829,1,120873.023026
-0.031181,1,120883.895429
-0.017944,1,120893.07817
-0.008588,1,120904.229014
-0.024708,1,120915.093858
-0.033727,1,120924.299382
-0.009805,1,120935.204535
-0.043068,1,120946.014739
-0.020457,1,120959.781776
-0.001138,1,120973.133201
-0.04523,1,120986.885649
-0.000991,1,120997.99813
-0.078334,1,121006.879773
-0.033207,1,121011.92837
-0.048461,1,121023.581921
-0.015552,1,121034.752173
-0.042613,1,121047.916365
-0.03611,1,121060.650494
-0.016188,1,121069.862758
-0.003571,1,121078.935628
-0.018055,1,121090.808065
-0.076919,1,121101.436557
-0.00062,1,121112.342822
-0.070408,1,121122.804166
-0.031194,1,121132.003156
-0.009855,1,121145.52962
-0.037461,1,121158.322815
-0.005623,1,121169.403036
-0.054602,1,121178.27038
-0.027466,1,121187.403594
-0.057425,1,121197.966888
-0.020394,1,121208.71178
-0.047943,1,121219.33244
-0.016806,1,121229.940542
-0.012103,1,121241.532823
-0.073045,1,121251.760111
-0.072481,1,121262.173075
-0.019008,1,121277.44859
-0.009057,1,121288.647624
-0.07175,1,121301.486985
-0.0338,1,121312.052263
-0.032759,1,121320.763901
-0.000535,1,121326.044042
-0.009314,1,121335.259627
-0.018305,1,121343.73944
-0.024155,1,121359.613158
-0.000267,1,121367.581717
-0.015806,1,121379.541881
-0.004373,1,121388.891244
-0.049896,1,121399.348101
-0.003678,1,121411.999656
-0.020658,1,121417.127399
-0.008812,1,121426.074678
-0.018031,1,121436.764384
-0.006831,1,121447.6994
-0.035805,1,121460.221008
-0.078255,1,121468.808612
-0.045769,1,121481.598598
-0.01854,1,121494.149709
-0.025805,1,121505.229894
-0.031364,1,121514.033909
-0.035326,1,121525.973016
-0.022984,1,121537.605967
-0.050898,1,121548.781701
-0.011406,1,121557.907825
-0.029251,1,121567.170964
-0.043004,1,121576.094517
-0.008575,1,121584.11816
-0.00874,1,121595.50246
-0.012184,1,121606.514012
-0.012236,1,121618.878605
-0.028602,1,121629.267763
-0.059136,1,121637.942697
-0.065201,1,121653.88716
-0.042801,1,121663.25757
-0.064056,1,121671.917527
-0.025698,1,121679.819475
-0.056715,1,121689.142569
-0.010188,1,121702.949625
-0.046544,1,121711.596271
-0.060331,1,121715.974929
-0.013968,1,121724.674614
-0.023418,1,121733.778337
-0.053369,1,121742.698977
-0.007027,1,121751.362018
-0.02063,1,121760.305884
-0.017812,1,121768.726277
-0.001943,1,121782.723808
-0.023448,1,121794.088908
-0.064471,1,121808.5631
-0.008096,1,121819.335417
-0.021023,1,121827.213415
-0.025477,1,121836.19558
-0.054938,1,121845.69454
-0.007514,1,121858.054115
-0.026645,1,121868.256894
-0.032675,1,121879.103786
-0.005829,1,121893.303308
-0.006996,1,121905.012311
-0.022322,1,121920.782551
-0.019277,1,121930.266422
-0.034471,1,121941.446419
-0.030857,1,121951.249158
-0.008622,1,121960.322059
-0.002538,1,121969.439435
-0.007983,1,121978.48578
-0.014295,1,121987.130224
-0.060115,1,121992.440378
-0.069705,1,121998.004663
-0.041461,1,122007.842797
-0.02211,1,122018.665957
-0.033876,1,122027.520298
-0.012448,1,122037.348219
-0.055066,1,122046.595413
-0.049967,1,122054.689776
-0.066737,1,122066.619445
-0.012162,1,122075.247149
-0.025876,1,122086.873107
-0.003731,1,122096.291115
-0.014465,1,122107.255785
-0.04313,1,122118.978497
-0.015359,1,122130.116969
-0.054114,1,122135.72999
-0.040205,1,122147.942255
-0.019634,1,122156.150885
-0.021079,1,122167.326419
-0.069783,1,122178.117553
-0.070969,1,122182.860321
-0.003098,1,122192.050791
-0.031572,1,122204.453303
-0.019727,1,122217.688023
-0.037806,1,122226.363774
-0.026913,1,122235.372256
-0.018914,1,122244.497664
-0.025733,1,122249.709941
-0.040221,1,122263.12416
-0.04692,1,122271.36295
-0.063676,1,122279.696924
-0.014937,1,122284.64056
-0.006549,1,122304.361116
-0.006939,1,122312.51927
-0.05914,1,122320.38081
-0.012645,1,122332.117157
-0.017217,1,122337.220974
-0.014482,1,122349.98242
-0.002205,1,122358.034976
-0.016585,1,122366.217488
-0.03895,1,122375.776846
-0.048009,1,122384.220677
-0.026116,1,122393.109979
-0.029195,1,122403.289738
-0.02482,1,122411.551493
-0.014164,1,122420.92079
-0.033701,1,122429.859883
-0.036919,1,122440.621145
-0.03383,1,122450.385658
-0.011458,1,122458.854097
-0.054698,1,122467.050159
-0.017462,1,122478.238464
-0.006343,1,122488.713169
-0.03793,1,122499.652999
-0.021433,1,122509.530395
-0.054022,1,122522.254193
-0.073082,1,122533.639153
-0.006443,1,122545.92495
-0.03686,1,122556.889352
-0.038877,1,122570.530703
-0.038947,1,122584.928009
-0.027813,1,122598.713989
-0.039262,1,122609.519433
-0.021613,1,122618.443842
-0.013033,1,122630.980697
-0.050444,1,122642.160287
-0.012924,1,122647.389219
-0.02917,1,122662.013626
-0.016395,1,122673.254304
-0.011123,1,122678.41259
-0.035536,1,122689.350577
-0.036144,1,122699.786966
-0.002481,1,122709.100422
-0.006035,1,122720.096874
-0.059695,1,122737.147062
-0.028364,1,122747.82817
-0.056483,1,122753.914564
-0.006253,1,122768.502535
-0.000567,1,122779.55991
-0.007448,1,122788.055724
-0.013251,1,122798.830532
-0.001537,1,122806.856465
-0.039256,1,122821.422664
-0.011744,1,122830.839649
-0.082908,1,122841.48017
-0.008802,1,122850.699258
-0.041636,1,122859.132257
-0.016106,1,122870.56253
-0.005709,1,122878.871278
-0.016443,1,122887.384952
-0.050178,1,122892.445665
-0.01222,1,122901.569095
-0.01489,1,122906.669086
-0.025315,1,122917.613116
-0.019776,1,122928.691712
-0.016914,1,122941.909757
-0.023885,1,122952.867511
-0.007635,1,122966.905863
-0.031675,1,122977.374711
-0.02788,1,122985.685548
-0.031906,1,122999.427402
-0.003263,1,123008.299026
-0.002453,1,123019.450795
-0.026754,1,123027.67137
-0.050821,1,123038.177175
-0.047539,1,123050.848461
-0.031094,1,123059.243853
-0.041755,1,123071.170409
-0.092049,1,123081.305902
-0.000731,1,123090.35534
-0.012731,1,123101.14948
-0.008834,1,123110.087111
-0.013285,1,123119.239946
-0.02181,1,123124.64659
-0.012752,1,123136.424427
-0.024996,1,123147.360665
-0.015267,1,123158.10008
-0.037745,1,123166.7949
-0.021702,1,123180.547821
-0.004163,1,123194.697157
-0.023402,1,123206.941413
-0.024531,1,123218.11275
-0.024125,1,123230.668351
-0.00451,1,123243.879794
-0.027398,1,123255.768564
-0.013087,1,123267.776543
-0.01931,1,123276.93953
-0.076533,1,123285.18357
-0.038259,1,123290.206807
-0.029836,1,123295.561897
-0.004,1,123307.926708
-0.010931,1,123319.107019
-0.061353,1,123328.572861
-0.032165,1,123341.2164
-0.014062,1,123346.337793
-0.002937,1,123356.733314
-0.011156,1,123367.465359
-0.013329,1,123377.111791
-0.030216,1,123388.94294
-0.000584,1,123401.76024
-0.022312,1,123416.999402
-0.035697,1,123429.216256
-0.022692,1,123442.261027
-0.063748,1,123452.331533
-0.022524,1,123463.14516
-0.020733,1,123475.516004
-0.002637,1,123487.498189
-0.025553,1,123493.027832
-0.010764,1,123502.554313
-0.019819,1,123507.609116
-0.044245,1,123519.969625
-0.029787,1,123528.996886
-0.005608,1,123539.597326
-0.033659,1,123551.573994
-0.055858,1,123563.92573
-0.005034,1,123573.894984
-0.018922,1,123585.501394
-0.032816,1,123594.508514
-0.031291,1,123604.83553
-0.053475,1,123615.743538
-0.05152,1,123626.699346
-0.024451,1,123635.595666
-0.041353,1,123647.637691
-0.006847,1,123658.164646
-0.010141,1,123670.38514
-0.074208,1,123682.561792
-0.00686,1,123698.199643
-0.002163,1,123711.055435
-0.016988,1,123719.796082
-0.027519,1,123731.572046
-0.045705,1,123741.931598
-0.002234,1,123752.476324
-0.012819,1,123761.433239
-0.034002,1,123767.018409
-0.077755,1,123775.807693
-0.026732,1,123787.482042
-0.001234,1,123795.721164
-0.067485,1,123803.725224
-0.011904,1,123811.908943
-0.020145,1,123824.748439
-0.057397,1,123833.525824
-0.033643,1,123842.735613
-0.019479,1,123850.659911
-0.077868,1,123861.143675
-0.074758,1,123874.888371
-0.022952,1,123886.071886
-0.055803,1,123895.792962
-0.006548,1,123907.207307
-0.052168,1,123915.961782
-0.016069,1,123922.560634
-0.001696,1,123933.936462
-0.01488,1,123942.832723
-0.044065,1,123954.430922
-0.03023,1,123962.435872
-0.032908,1,123975.458874
-0.025715,1,123989.763839
-0.022418,1,124004.245955
-0.028146,1,124012.680966
-0.045955,1,124021.919572
-0.027627,1,124030.590237
-0.0035,1,124039.947511
-0.002813,1,124049.505854
-0.061419,1,124058.156383
-0.040814,1,124069.212603
-0.00121,1,124078.183166
-0.019918,1,124089.806084
-0.019529,1,124103.005846
-0.039715,1,124111.121524
-0.050277,1,124119.825568
-0.03683,1,124132.917591
-0.042338,1,124144.265246
-0.054168,1,124152.180322
-0.043836,1,124161.247313
-0.032559,1,124173.554891
-0.039932,1,124185.506223
-0.002289,1,124193.526732
-0.003517,1,124203.708781
-0.041865,1,124213.948094
-0.003736,1,124224.880752
-0.007381,1,124235.937201
-0.002163,1,124248.380229
-0.028527,1,124259.159873
-0.065852,1,124270.164906
-0.03926,1,124282.274272
-0.026777,1,124292.440637
-0.049052,1,124304.325686
-0.014919,1,124313.582087
-0.006633,1,124326.444161
-0.014414,1,124331.731595
-0.019652,1,124343.307582
-0.0408,1,124352.272171
-0.117473,1,124361.062948
-0.02318,1,124373.671479
-0.010037,1,124384.527536
-0.002852,1,124394.180024
-0.000784,1,124405.329506
-0.006084,1,124418.233876
-0.042977,1,124430.111711
-0.031921,1,124442.018951
-0.001682,1,124453.755476
-0.022606,1,124461.851893
-0.040514,1,124470.066595
-0.063834,1,124482.255404
-0.022678,1,124495.132573
-0.056846,1,124504.126048
-0.088327,1,124513.018943
-0.020921,1,124521.891592
-0.005285,1,124532.984975
-0.049499,1,124544.351589
-0.017249,1,124565.592201
-0.010905,1,124574.058603
-0.039326,1,124585.94836
-0.033679,1,124601.152394
-0.04144,1,124609.877899
-0.057085,1,124621.946566
-0.039065,1,124632.577402
-0.01704,1,124641.171615
-0.017399,1,124649.644461
-0.009255,1,124670.542472
-0.066583,1,124683.112916
-0.062683,1,124693.490771
-0.020801,1,124702.769801
-0.034074,1,124711.215659
-0.031468,1,124719.19581
-0.051317,1,124724.179125
-0.046837,1,124738.203823
-0.045908,1,124749.378539
-0.014912,1,124757.927065
-0.013391,1,124768.225082
-0.013038,1,124776.975284
-0.024065,1,124791.484424
-0.010495,1,124804.03609
-0.000628,1,124812.59837
-0.0581,1,124824.049951
-0.057713,1,124834.88275
-0.017997,1,124848.289954
-0.0362,1,124856.87126
-0.008447,1,124868.93979
-0.003961,1,124887.671067
-0.038635,1,124900.106554
-0.056046,1,124910.805127
-0.001031,1,124921.095469
-0.017308,1,124931.866846
-0.012677,1,124942.31909
-0.030771,1,124953.549272
-0.00401,1,124961.83785
-0.033916,1,124973.19992
-0.046374,1,124981.664216
-0.03521,1,124991.395622
-0.063697,1,125003.149144
-0.053331,1,125015.997376
-0.027874,1,125030.488105
-0.053149,1,125041.070675
-0.061401,1,125051.193057
-0.014161,1,125061.770217
-0.008973,1,125071.222034
-0.030608,1,125091.121553
-0.033937,1,125101.400974
-0.049179,1,125112.52099
-0.021322,1,125121.884719
-0.008843,1,125135.709661
-0.025641,1,125144.253295
-0.021155,1,125156.798907
-0.016034,1,125172.375136
-0.037379,1,125185.264252
-0.021103,1,125190.05367
-0.050821,1,125201.565242
-0.056693,1,125213.143612
-0.007905,1,125224.215803
-0.041891,1,125233.328257
-0.040804,1,125248.112402
-0.022505,1,125264.17958
-0.034582,1,125272.958642
-0.006406,1,125285.156195
-0.000623,1,125293.920204
-0.002377,1,125308.674775
-0.002682,1,125318.84234
-0.018507,1,125329.990956
-0.016574,1,125339.955958
-0.031779,1,125345.432823
-0.022456,1,125356.596023
-0.04049,1,125370.02622
-0.007895,1,125378.48515
-0.061665,1,125387.085482
-0.012454,1,125403.123606
-0.007458,1,125415.662138
-0.050915,1,125424.555756
-0.026087,1,125437.669757
-0.05665,1,125449.285217
-0.062382,1,125460.536943
-0.012323,1,125471.867505
-0.049275,1,125482.491776
-0.034853,1,125490.53165
-0.010126,1,125500.67734
-0.023566,1,125512.456469
-0.011539,1,125521.382681
-0.00451,1,125530.541435
-0.034506,1,125548.696245
-0.002658,1,125559.608198
-0.013504,1,125568.272703
-0.002323,1,125577.007696
-0.028956,1,125591.293849
-0.015963,1,125600.349728
-0.042176,1,125611.072935
-0.05095,1,125616.300793
-0.010872,1,125628.827772
-0.023176,1,125639.724322
-0.022432,1,125652.424557
-0.014074,1,125661.167046
-0.004145,1,125666.310216
-0.031228,1,125678.709076
-0.024468,1,125687.26433
-0.016332,1,125696.324949
-0.065506,1,125704.637392
-0.000629,1,125716.294803
-0.009547,1,125727.351409
-0.047828,1,125735.995599
-0.026187,1,125744.049196
-0.015381,1,125749.335958
-0.013836,1,125760.971602
-0.017027,1,125773.670915
-0.045726,1,125784.855411
-0.022409,1,125795.97531
-0.075826,1,125804.616449
-0.013714,1,125816.027835
-0.04214,1,125826.43064
-0.008068,1,125831.209757
-0.013971,1,125844.005455
-0.017004,1,125854.090086
-0.046208,1,125867.458425
-0.053444,1,125882.547806
-0.032277,1,125893.155957
-0.055122,1,125907.117065
-0.030161,1,125920.735613
-0.007314,1,125930.213954
-0.010415,1,125939.041059
-0.031016,1,125951.778252
-0.00897,1,125963.870539
-0.018286,1,125969.056394
-0.035018,1,125977.953358
-0.029779,1,125986.30976
-0.031466,1,125997.992047
-0.036973,1,126006.752766
-0.012345,1,126019.726413
-0.022959,1,126029.902222
-0.010484,1,126039.683413
-0.049092,1,126044.590896
-0.086272,1,126055.408884
-0.028984,1,126071.469141
-0.032182,1,126076.251769
-0.001397,1,126085.064784
-0.04598,1,126094.435081
-0.018444,1,126106.744424
-0.018317,1,126119.323693
-0.041057,1,126128.285471
-0.0248,1,126141.421252
-0.050475,1,126151.70552
-0.012399,1,126161.451194
-0.017967,1,126169.248182
-0.024772,1,126180.618777
-0.032248,1,126189.941383
-0.042956,1,126199.110202
-0.028548,1,126210.971761
-0.028484,1,126223.776735
-0.068965,1,126232.142319
-0.010945,1,126237.807047
-0.026129,1,126248.635453
-0.060001,1,126259.278783
-0.062445,1,126267.983119
-0.020591,1,126276.602001
-0.042679,1,126286.977198
-0.019372,1,126295.822957
-0.017676,1,126307.871513
-0.024586,1,126320.260828
-0.033063,1,126328.618835
-0.054035,1,126338.044255
-0.015989,1,126349.574885
-0.043194,1,126361.349943
-0.008114,1,126370.492313
-0.01344,1,126381.191145
-0.076118,1,126389.769974
-0.029818,1,126398.764902
-0.05635,1,126410.464898
-0.004884,1,126419.652106
-0.041486,1,126435.178725
-0.025353,1,126446.182745
-0.006514,1,126457.302072
-0.018721,1,126466.935259
-0.003922,1,126478.805488
-0.097944,1,126489.126818
-0.03085,1,126499.692576
-0.016118,1,126510.203785
-0.016826,1,126519.304576
-0.055271,1,126531.26138
-0.043854,1,126540.19566
-0.022268,1,126548.044734
-0.037032,1,126556.043038
-0.005151,1,126568.668271
-0.011639,1,126578.860541
-0.013336,1,126591.241009
-0.054263,1,126600.537845
-0.021866,1,126613.0729
-0.026884,1,126621.499741
-0.013319,1,126634.122543
-0.02344,1,126643.391224
-0.02295,1,126651.366712
-0.025625,1,126660.45011
-0.070936,1,126668.857696
-0.062973,1,126682.598701
-0.014654,1,126690.896356
-0.018492,1,126703.789663
-0.038441,1,126713.405655
-0.054703,1,126724.303866
-0.016374,1,126738.459167
-0.057915,1,126746.856725
-0.00128,1,126755.640772
-0.037276,1,126767.516295
-0.051045,1,126779.356646
-0.057686,1,126790.352799
-0.038113,1,126805.242523
-0.031268,1,126817.761874
-0.003907,1,126828.590538
-0.002044,1,126842.468554
-0.016551,1,126850.490619
-0.030116,1,126862.785529
-0.026033,1,126877.129024
-0.013982,1,126887.24273
-0.008984,1,126897.590966
-0.057681,1,126908.239857
-0.008296,1,126917.039551
-0.040063,1,126926.112929
-0.026461,1,126935.73905
-0.064653,1,126944.366074
-0.060441,1,126955.724732
-0.027918,1,126966.170671
-0.033687,1,126975.756446
-0.038146,1,126981.567058
-0.015438,1,126991.61253
-0.02012,1,127002.277849
-0.028688,1,127011.922593
-0.026465,1,127019.969882
-0.026403,1,127027.98342
-0.041048,1,127032.598126
-0.061046,1,127044.902705
-0.012281,1,127053.375838
-0.096161,1,127065.486123
-0.065751,1,127074.132809
-0.011844,1,127089.873025
-0.036193,1,127094.632638
-0.019719,1,127102.733314
-0.069061,1,127112.799694
-0.021791,1,127125.52958
-0.053543,1,127135.014663
-0.002776,1,127143.456971
-0.022984,1,127153.771125
-0.023003,1,127164.792338
-0.051681,1,127178.616539
-0.024651,1,127187.986983
-0.055087,1,127202.042472
-0.019836,1,127211.60661
-0.022486,1,127225.043919
-0.044401,1,127236.271564
-0.025638,1,127245.152058
-0.041368,1,127259.617415
-0.0597,1,127269.822922
-0.009685,1,127286.475481
-0.004582,1,127295.744882
-0.072236,1,127304.210799
-0.044506,1,127316.212012
-0.004806,1,127321.572769
-0.007474,1,127333.754391
-0.069121,1,127342.730622
-0.054636,1,127354.454377
-0.054372,1,127367.544791
-0.018078,1,127379.232313
-0.045259,1,127391.29801
-0.007335,1,127401.96527
-0.026974,1,127407.627037
-0.020976,1,127419.164519
-0.03465,1,127432.426033
-0.021841,1,127448.460207
-0.004327,1,127461.479913
-0.020341,1,127473.304081
-0.055632,1,127482.821103
-0.007806,1,127494.987011
-0.03416,1,127505.98839
-0.013617,1,127517.593189
-0.013592,1,127526.388935
-0.049809,1,127537.694405
-0.008343,1,127550.737755
-0.019477,1,127559.74846
-0.009989,1,127570.289867
-0.013659,1,127578.859469
-0.005744,1,127586.990834
-0.027444,1,127594.718486
-0.008955,1,127602.462503
-0.003873,1,127610.209901
-0.00199,1,127622.293188
-0.026086,1,127633.011153
-0.049782,1,127642.716068
-0.019454,1,127654.636964
-0.018637,1,127668.855467
-0.003408,1,127681.34147
-0.065101,1,127691.500501
-0.025151,1,127697.058532
-0.002223,1,127710.355405
-0.019372,1,127724.903095
-0.02116,1,127739.236879
-0.017478,1,127752.051467
-0.022235,1,127761.722484
-0.054826,1,127771.238247
-0.042696,1,127780.431554
-0.008178,1,127793.684275
-0.034324,1,127802.542739
-0.038583,1,127811.946729
-0.010297,1,127831.915859
-0.055692,1,127841.034982
-0.018665,1,127850.351968
-0.028173,1,127861.710899
-0.022812,1,127872.204935
-0.066793,1,127888.946046
-0.036487,1,127899.417411
-0.052257,1,127907.607408
-0.040169,1,127920.886029
-0.002382,1,127931.622975
-0.028347,1,127942.004499
-0.037221,1,127952.100707
-0.050727,1,127964.43888
-0.014111,1,127972.725939
-0.015252,1,127981.673708
-0.024549,1,127995.68375
-0.070387,1,128007.366291
-0.030705,1,128018.950492
-0.011969,1,128032.178627
-0.006211,1,128041.823802
-0.004611,1,128053.328389
-0.023867,1,128064.569731
-0.074337,1,128077.190716
-0.005919,1,128090.958938
-0.030244,1,128101.703293
-0.050654,1,128113.364738
-0.045876,1,128123.91017
-0.002506,1,128133.68508
-0.012011,1,128145.781817
-0.023864,1,128150.48855
-0.028267,1,128170.226985
-0.004749,1,128179.174942
-0.019763,1,128188.10619
-0.054517,1,128202.712331
-0.023367,1,128216.637017
-0.001251,1,128231.036186
-0.000829,1,128246.996511
-0.035404,1,128258.893683
-0.015667,1,128269.212404
-0.014617,1,128281.135676
-0.036085,1,128291.514776
-0.00333,1,128300.612193
-0.058174,1,128313.16302
-0.037282,1,128322.561533
-0.007676,1,128334.958224
-0.025272,1,128343.781076
-0.001589,1,128353.332792
-0.026436,1,128367.089237
-0.015089,1,128379.868573
-0.031485,1,128393.660888
-0.057571,1,128402.786372
-0.051397,1,128411.739939
-0.047778,1,128420.810082
-0.045764,1,128429.683711
-0.034352,1,128438.850792
-0.017786,1,128447.886667
-0.03346,1,128460.812128
-0.010124,1,128473.607687
-0.071459,1,128482.498274
-0.017968,1,128493.622409
-0.020577,1,128505.19715
-0.063664,1,128516.08749
-0.076161,1,128523.418461
-0.014687,1,128531.288352
-0.007256,1,128544.599165
-0.003122,1,128555.759022
-0.030136,1,128564.569987
-0.047623,1,128573.211837
-0.023749,1,128582.796573
-0.067231,1,128592.002985
-0.000722,1,128607.006384
-0.022841,1,128621.887248
-0.025249,1,128633.550838
-0.011263,1,128643.867479
-0.003331,1,128652.75488
-0.046069,1,128664.066638
-0.048041,1,128673.728251
-0.021799,1,128682.600963
-0.004223,1,128694.79158
-0.010609,1,128703.995338
-0.034398,1,128716.346173
-0.003858,1,128728.122992
-0.040707,1,128736.875156
-0.00148,1,128745.011106
-0.00128,1,128756.92521
-0.030883,1,128765.99246
-0.073315,1,128774.325999
-0.020293,1,128786.653076
-0.002715,1,128796.114964
-0.044196,1,128806.693314
-0.016478,1,128814.723188
-0.02139,1,128828.408185
-0.027001,1,128840.402795
-0.026442,1,128852.840353
-0.015864,1,128861.599011
-0.028381,1,128870.782833
-0.02325,1,128875.872663
-0.012465,1,128888.363776
-0.006142,1,128900.022609
-0.034385,1,128912.25463
-0.008224,1,128925.369581
-0.016272,1,128933.595031
-0.013721,1,128948.09848
-0.037701,1,128957.454475
-0.025229,1,128971.756236
-0.001771,1,128982.672801
-0.008284,1,128995.432857
-0.003435,1,129003.56427
-0.072123,1,129011.287352
-0.028311,1,129020.274564
-0.025878,1,129029.003393
-0.053869,1,129039.731494
-0.013746,1,129051.217561
-0.027542,1,129060.20891
-0.059151,1,129070.984496
-0.031815,1,129083.265401
-0.015469,1,129091.765536
-0.006041,1,129101.178457
-0.002205,1,129112.893031
-0.012804,1,129121.993291
-0.000418,1,129132.684148
-0.047892,1,129144.935343
-0.010877,1,129158.249499
-0.05564,1,129166.210183
-0.026705,1,129174.652701
-0.05244,1,129179.831744
-0.03558,1,129191.85617
-0.053971,1,129202.75729
-0.035403,1,129213.811656
-0.003089,1,129225.936865
-0.009926,1,129237.351095
-0.046691,1,129246.200219
-0.026975,1,129258.295122
-0.021148,1,129267.354954
-0.0551,1,129287.190434
-0.048165,1,129298.300479
-0.00336,1,129307.174467
-0.021541,1,129316.598262
-0.0123,1,129329.960281
-0.004862,1,129340.016767
-0.008493,1,129350.095825
-0.039276,1,129359.002829
-0.034212,1,129368.063678
-0.059713,1,129383.819069
-0.032407,1,129391.941027
-0.015504,1,129405.529089
-0.020703,1,129414.647285
-0.045039,1,129423.636631
-0.007235,1,129435.405077
-0.000804,1,129445.839381
-0.042047,1,129456.888565
-0.032047,1,129468.162578
-0.000751,1,129477.139807
-0.065948,1,129485.608152
-0.001851,1,129497.780558
-0.000948,1,129507.854896
-0.000519,1,129520.691694
-0.010938,1,129529.675422
-0.021763,1,129543.501605
-0.022905,1,129556.171214
-0.005183,1,129567.183152
-0.01637,1,129578.82801
-0.030508,1,129587.539237
-0.002244,1,129599.392999
-0.00666,1,129608.211201
-0.017604,1,129620.738669
-0.031635,1,129629.974036
-0.059529,1,129642.877065
-0.070009,1,129650.94373
-0.092178,1,129655.855781
-0.006615,1,129664.485909
-0.014671,1,129673.303719
-0.034254,1,129686.275082
-0.014142,1,129694.284739
-0.033318,1,129705.403014
-0.002665,1,129716.307137
-0.015087,1,129729.282167
-0.071781,1,129739.301277
-0.011986,1,129752.045063
-0.092915,1,129759.88685
-0.00059,1,129773.838206
-0.026874,1,129782.094917
-0.034575,1,129792.850757
-0.025615,1,129808.811892
-0.027082,1,129817.730532
-0.039063,1,129826.574757
-0.001446,1,129838.289217
-0.014142,1,129843.705573
-0.012512,1,129855.485586
-0.003467,1,129864.506934
-0.021402,1,129876.401467
-0.020834,1,129887.929024
-0.015,1,129899.792819
-0.012863,1,129908.52619
-0.040325,1,129918.609802
-0.074578,1,129928.890469
-0.001592,1,129942.905744
-0.031995,1,129953.405732
-0.091755,1,129970.381685
-0.064125,1,129983.983509
-0.086643,1,129994.433533
-0.068319,1,130003.474535
-0.004263,1,130018.764214
-0.035798,1,130027.730039
-0.061817,1,130036.604784
-0.027163,1,130042.095347
-0.030782,1,130050.569484
-0.035746,1,130059.545793
-0.003396,1,130072.230583
-0.023335,1,130084.834414
-0.018852,1,130095.267167
-0.069572,1,130105.906098
-0.007654,1,130115.280273
-0.002476,1,130127.623934
-0.024871,1,130136.182789
-0.011692,1,130140.997277
-0.042443,1,130150.197688
-0.059708,1,130159.860407
-0.088993,1,130175.381254
-0.015197,1,130180.353817
-0.013564,1,130189.042336
-0.01501,1,130197.558519
-0.020254,1,130211.91575
-0.013296,1,130224.034953
-0.039535,1,130235.057889
-0.025902,1,130247.997855
-0.050095,1,130257.238123
-0.020894,1,130262.303641
-0.048019,1,130273.566932
-0.005807,1,130287.162586
-0.026532,1,130300.550185
-0.036723,1,130309.873791
-0.035579,1,130321.035514
-0.013329,1,130331.62475
-0.029875,1,130340.383334
-0.033555,1,130350.552924
-0.000174,1,130361.70283
-0.01846,1,130372.565359
-0.009431,1,130381.33981
-0.040666,1,130394.481038
-0.009486,1,130406.290944
-0.02248,1,130414.585594
-0.045313,1,130427.394174
-0.055972,1,130438.908586
-0.053536,1,130447.799761
-0.025423,1,130458.947374
-0.045862,1,130468.092432
-0.004057,1,130473.194759
-0.017032,1,130482.505642
-0.016156,1,130491.398787
-0.000665,1,130503.354978
-0.016261,1,130512.184909
-0.005784,1,130517.613656
-0.061325,1,130525.605805
-0.008025,1,130530.976665
-0.041787,1,130543.100807
-0.016629,1,130555.816454
-0.02866,1,130564.879456
-8.6e-05,1,130574.086648
-0.03626,1,130584.677247
-0.035837,1,130598.789787
-0.010276,1,130609.037478
-0.017779,1,130621.36725
-0.039943,1,130632.556375
-0.014645,1,130638.117714
-0.015885,1,130648.62307
-0.043985,1,130657.580403
-0.005449,1,130666.823771
-0.055563,1,130677.070667
-0.002264,1,130685.472773
-0.035168,1,130696.4122
-0.007182,1,130709.56225
-0.037518,1,130719.909093
-0.0365,1,130725.472327
-0.006748,1,130734.491791
-0.004465,1,130742.995659
-0.043432,1,130751.651222
-0.02882,1,130760.641077
-0.096706,1,130769.758301
-0.030898,1,130782.34268
-0.013943,1,130793.896342
-0.020451,1,130803.520091
-0.001749,1,130814.791075
-0.008256,1,130827.791311
-0.034048,1,130841.895317
-0.050194,1,130850.92351
-0.031259,1,130860.907307
-0.025379,1,130870.379675
-0.023295,1,130879.58594
-0.010736,1,130888.896442
-0.021635,1,130897.867013
-0.026914,1,130909.753445
-0.018076,1,130914.943654
